"BLD_NM","GRND_FLR","HEIGHT","height2","geometry"
"고려 수 타워","15","57.7","52.5","POLYGON ((126.89176395649103 37.50187080706583, 126.8916467921592 37.50181012405733, 126.89155881691651 37.50182653948195, 126.89147971245988 37.50192469264104, 126.89154305629567 37.501954682780564, 126.89153050361388 37.50196977182261, 126.89163723609946 37.502026111442035, 126.89176395649103 37.50187080706583))"
"고려교육타워-어바니엘한강","19","58.58","66.5","POLYGON ((126.94648720273712 37.51332091668186, 126.94664342376629 37.51328117431216, 126.94659709715192 37.51306133661775, 126.94678672935395 37.51302218622355, 126.94686261856056 37.51309313881202, 126.94689077604029 37.51317969257025, 126.94708216183233 37.51314018211487, 126.94700240635038 37.51289501115578, 126.9468745183368 37.5129214143411, 126.94682063003582 37.51275578619821, 126.94662990121337 37.512795161388496, 126.94668377781018 37.512960789611725, 126.94640291000994 37.51301877318988, 126.94648720273712 37.51332091668186))"
"고려대연각타워","22","85.5","77","POLYGON ((126.98228940987929 37.56077220636464, 126.98227048602912 37.560772482587986, 126.98224214034795 37.560968731490036, 126.98248229293523 37.560991295189275, 126.98247963705329 37.56102057691814, 126.98246650223813 37.561176842407136, 126.9825710345245 37.561183895955494, 126.9827650225822 37.56120137909127, 126.98281639714835 37.560832540179675, 126.98280578088173 37.56083225018097, 126.98280543410486 37.56081592419667, 126.9827886277774 37.56081198420786, 126.98278721118908 37.560819300017705, 126.98228940850399 37.560777558241945, 126.98228940987929 37.56077220636464))"
"고려빌딩","15","52.15","52.5","POLYGON ((126.9458986160736 37.5410274666404, 126.94626824489332 37.54076724432174, 126.94622143450994 37.540721451995836, 126.946260489523 37.540696783082716, 126.94615973893188 37.540607267345536, 126.94592086607862 37.54077745171689, 126.94575735949131 37.54063150394812, 126.94563803579123 37.54071668143501, 126.94569524344405 37.54076365019743, 126.9456495157292 37.54079894747761, 126.9458986160736 37.5410274666404))"
"고려아카데미텔","17","58.7","59.5","POLYGON ((126.95608253011035 37.551264018403316, 126.95607947561064 37.55126239544439, 126.9560770995605 37.55126167373731, 126.95602605218501 37.55127724122434, 126.9560236738897 37.55128021357798, 126.95600873295051 37.55128516327047, 126.95619569274004 37.551643559238485, 126.9562088235083 37.5516378880354, 126.95621313548486 37.55163734909537, 126.95621709637207 37.5516372605159, 126.95627154036833 37.551619351672706, 126.95627618161572 37.5516170108749, 126.95628150224364 37.55161403964358, 126.95628727515651 37.55161169927886, 126.95629282042925 37.551611521204656, 126.95629485737379 37.55161161208387, 126.95634884877519 37.551593522833414, 126.9563534791912 37.551590371136676, 126.9563567730997 37.55158911100933, 126.9563694501474 37.55158515149736, 126.9562994740713 37.551443849357184, 126.95631498058259 37.551439350339955, 126.95631780903403 37.55144052271078, 126.95631894069759 37.551440523143974, 126.9563677237644 37.55142666654765, 126.95636976282351 37.55142324356207, 126.95637055629744 37.55142107247746, 126.95638594903052 37.551417573507216, 126.95620204481077 37.55105844919659, 126.95618155765297 37.5510652978734, 126.95612507743627 37.55108257520052, 126.9561213409482 37.55108589842057, 126.9561012956197 37.5510919273516, 126.95609825222444 37.55109066479371, 126.95604550649168 37.5511078624299, 126.95604188321391 37.55111110460182, 126.95603701582313 37.55111317500628, 126.95602195120247 37.55111686326571, 126.95609860308386 37.551258438443206, 126.95608253011035 37.551264018403316))"
"고운아파트","18","53.1","63","POLYGON ((126.85027971672696 37.499217703092974, 126.85037189760939 37.49917116737899, 126.85037746194294 37.499176562466346, 126.8504247008298 37.49915297168953, 126.85041573103405 37.49913711166067, 126.85050585320039 37.49908513117959, 126.85058259139738 37.49903033142674, 126.85059579580212 37.499038024799724, 126.85062987858606 37.49901075908054, 126.85061821008246 37.498998481592565, 126.85070061721439 37.49894196809621, 126.85082135548053 37.49884865261614, 126.85073244287412 37.49877737833449, 126.85060955967033 37.49886323072022, 126.85042235988911 37.49900705204846, 126.85021358768786 37.49913700611898, 126.85027971672696 37.499217703092974))"
"고척 월드메르디앙","20","58.3","70","POLYGON ((126.86290095101167 37.50309147527043, 126.86295419529438 37.503109855014685, 126.86295049575625 37.50311672528747, 126.86298789491887 37.50312940113511, 126.86298640890496 37.50313183208621, 126.86300435642234 37.50313816912402, 126.86300235905959 37.50314191493236, 126.86305505001208 37.50315987952338, 126.86305729669323 37.50315585469713, 126.86307517711508 37.503161786196614, 126.86307659512121 37.50315943625448, 126.86311375678108 37.5031721388138, 126.86311718395217 37.503165772775574, 126.86317058760226 37.5031836480502, 126.86321554887421 37.503100340392436, 126.8631689721849 37.50308459047753, 126.86317180920226 37.503079340983554, 126.86311832657731 37.50306140254687, 126.86311706685471 37.50306377970488, 126.86304711770585 37.50303981228959, 126.86304837741362 37.50303744414228, 126.86299497436288 37.50301931653344, 126.86299229648115 37.50302412472096, 126.86294564072125 37.503008374625125, 126.86290095101167 37.50309147527043))"
"고척 월드메르디앙","20","58.3","70","POLYGON ((126.86280527392422 37.50293261619168, 126.86284103394111 37.50294484867263, 126.86283146535446 37.50296368631132, 126.86290697536843 37.50298937227475, 126.86293390381394 37.50293989404494, 126.86293669529147 37.502940933466824, 126.86295972155554 37.502897811696805, 126.862995357512 37.50290986378603, 126.86303078578376 37.50284454695027, 126.86299276426344 37.50283213167529, 126.86300393162621 37.50281100736348, 126.86299598634162 37.50280822297469, 126.86301872856775 37.50276576759739, 126.8629631669988 37.502746907634794, 126.8629852732271 37.50270590212386, 126.86299389662246 37.502708921567965, 126.86300965982086 37.5026793512854, 126.86301286958192 37.50268047228573, 126.86301334653395 37.50267940966759, 126.86301826309192 37.50268101920755, 126.86304830054851 37.50262587731809, 126.863043011055 37.502624123182585, 126.8630509202613 37.502609689459554, 126.86304749589353 37.502608424049065, 126.86306343903235 37.5025793765484, 126.86305508723689 37.502576267327875, 126.86307824804945 37.50253367727829, 126.8629735001208 37.50249787497349, 126.86295375289222 37.5025352972796, 126.86294712960198 37.50253317216631, 126.86292456877028 37.50257540249494, 126.86292786921592 37.50257640647424, 126.86289773966791 37.50263238615334, 126.86289439418317 37.5026312740006, 126.86287185611052 37.50267339622535, 126.86287823062433 37.502675512040916, 126.8628579403407 37.50271299676231, 126.86291294782123 37.50273179305456, 126.86289389484577 37.502766792479854, 126.862887542859 37.50276472174149, 126.86286486789808 37.502807456481705, 126.86286839430511 37.50280858686754, 126.86283816360198 37.50286415195146, 126.86283481784119 37.502863183956364, 126.86281312066804 37.502903081691066, 126.8628196419703 37.50290533283166, 126.86280527392422 37.50293261619168))"
"고척LIG리가 1단지","20","56.2","70","POLYGON ((126.8616825853589 37.505587479517516, 126.86168617121564 37.50558105064163, 126.86169777010726 37.50558365924232, 126.86171158144887 37.50555822241565, 126.86170754648207 37.50555683010467, 126.8617447587018 37.5054943899786, 126.86170462238964 37.50548130505344, 126.8617074714648 37.50547575828213, 126.86171976891924 37.50547977326317, 126.86172573680994 37.50548171746941, 126.86173917164942 37.50548229198474, 126.86174923647792 37.50548271835187, 126.86175750610975 37.505481511789284, 126.86176392043588 37.505480582340496, 126.86177279277095 37.50547761053518, 126.86178375142315 37.505471776025665, 126.86180142882164 37.50544730782793, 126.86181011854553 37.505451291502766, 126.86178964476639 37.505483378831265, 126.86189262837732 37.50552718995129, 126.86189706277393 37.50552058187236, 126.86191148471933 37.50552553638144, 126.86194371515239 37.505465964486206, 126.86191761776814 37.505457004766775, 126.86193423434341 37.50543128290924, 126.8619019585436 37.50541804515886, 126.86190563345806 37.50541236420912, 126.86185801084542 37.50539283736774, 126.86186811689404 37.50537719899188, 126.86184033894433 37.50536580457597, 126.86185457360281 37.50534378301183, 126.86182568816194 37.50533193678446, 126.86182878462442 37.50532714714032, 126.86178106038321 37.50530757509767, 126.86177942707673 37.50531010496809, 126.86174421310179 37.50529565636252, 126.86172903263116 37.50532147900295, 126.86171361696734 37.50531573041786, 126.86170187419131 37.50533571866043, 126.8616753577021 37.505327145820196, 126.86166943234005 37.505338788700854, 126.8616372445827 37.50532690247821, 126.86161798647738 37.50535599990601, 126.86161290110483 37.505353867530005, 126.86159128863562 37.50539006202367, 126.86159558329285 37.50539167989561, 126.86158140752822 37.50541845876364, 126.86160816076826 37.505427446364, 126.86159512486218 37.50544946030795, 126.86161912980015 37.50545848069048, 126.8615965977569 37.5054965301498, 126.8616017852787 37.50549847343801, 126.86158863907959 37.50552503728652, 126.86161825909736 37.50553719979044, 126.86160644219896 37.50556051261481, 126.8616825853589 37.505587479517516))"
"고척LIG리가 1단지","22","62.6","77","POLYGON ((126.86117148270688 37.50577445071291, 126.86117697439803 37.50576495171636, 126.86118501010175 37.50576789851324, 126.86123398153282 37.505683118777725, 126.86119074022096 37.50566726392976, 126.86119472989996 37.50566263754308, 126.86120944575993 37.50566765555661, 126.86122409899006 37.50566988040251, 126.86123624551523 37.5056699398766, 126.86124761480691 37.50566832257172, 126.86125939842724 37.50566286750952, 126.86127556268791 37.50565539040277, 126.8612895894792 37.50564182902529, 126.861293989737 37.50563536508823, 126.86130043105192 37.50563815681521, 126.86127670608312 37.5056729341763, 126.86137897160864 37.50571365446943, 126.86138320273959 37.50570691101936, 126.86139728416649 37.50571252291503, 126.86143438880703 37.50565336239109, 126.86140692451242 37.50564356301087, 126.86142428978029 37.505616751907326, 126.86139346867998 37.505605795266725, 126.86139626017359 37.505600816062966, 126.86134519685501 37.50558266346031, 126.86135755773779 37.505564847390865, 126.86133087750886 37.505553093759076, 126.86134712810166 37.50552966909345, 126.86131636351256 37.50551875754946, 126.86131893941666 37.50551415651049, 126.86126728438155 37.50549193066409, 126.86126387664973 37.50549380970266, 126.86123321279555 37.50548347489482, 126.86121773582056 37.50550444975118, 126.86119231953064 37.50551835799102, 126.86118728609803 37.505524731072576, 126.86116431101188 37.50551536944712, 126.86115802713763 37.50552514681139, 126.86112559306609 37.505511926681194, 126.86110600410204 37.505542429186946, 126.86110187922687 37.50554073941933, 126.86108201881596 37.50557727827984, 126.86108586162577 37.505578607313936, 126.86107295803285 37.505602342261575, 126.86110243471722 37.50561250451029, 126.86108835083228 37.505638418469864, 126.86111061657458 37.50564610341203, 126.86108695339935 37.50568407033853, 126.86109280510476 37.50568766326345, 126.86107994551877 37.5057120469817, 126.86110883132494 37.50572371319159, 126.86109539781175 37.50574656453396, 126.86117148270688 37.50577445071291))"
"고척LIG리가 1단지","22","62.6","77","POLYGON ((126.861280780955 37.50620927561248, 126.86128561487754 37.50620074890769, 126.86129270135272 37.50620329813151, 126.86134100651459 37.50611806706865, 126.86129987786576 37.506103277945066, 126.86130252176756 37.50609861391783, 126.86131297827174 37.506101311299886, 126.86132716999553 37.50610240933876, 126.86133717769903 37.50610318706208, 126.86134931537667 37.50610196709814, 126.86136581187472 37.506098310601914, 126.86137661003919 37.50609369228667, 126.8613906081622 37.50608340148399, 126.8614004175193 37.50606927647347, 126.86140562705529 37.50607156217513, 126.86138381349802 37.506106260732366, 126.86148605693508 37.50614704397395, 126.86148963012903 37.5061413629173, 126.86150428800593 37.506147209742466, 126.86154186896562 37.50608741905572, 126.86151338953086 37.50607605977289, 126.86152888471524 37.50605140883297, 126.8614994185717 37.50604153502282, 126.86150146772 37.506034365514004, 126.86145191107099 37.50601471908894, 126.86146061168246 37.506000790978, 126.8614350295561 37.50598838094444, 126.86145082891578 37.50596437008308, 126.86142078756917 37.50595366665381, 126.8614240216015 37.50594791311698, 126.86137447923637 37.50592671696098, 126.86137302753198 37.50592888664207, 126.86134218424748 37.5059176326331, 126.86132486779186 37.50594247960714, 126.8613108972174 37.50593804814087, 126.86129625538837 37.50595993400416, 126.86127024970268 37.505950271473516, 126.8612665343292 37.505959403174145, 126.86123166702501 37.5059469460327, 126.86121566710544 37.505975353492836, 126.8612117565326 37.505973961312726, 126.8611874835734 37.50601139594463, 126.86119145025805 37.50601302245142, 126.8611780313096 37.506040162565924, 126.86120540750079 37.50604875455792, 126.86118997786015 37.506074585839485, 126.86121411841316 37.50608374161406, 126.86118464325922 37.50614516362052, 126.86121357089617 37.506158748977704, 126.86119998159653 37.506180212609614, 126.861280780955 37.50620927561248))"
"고척LIG리가 2단지","18","51.4","63","POLYGON ((126.86193815331096 37.50658505816424, 126.86195146078421 37.50656302648767, 126.86195665961503 37.50656501482322, 126.8619731209369 37.50653776108677, 126.86201024730174 37.50655199564055, 126.86202794519383 37.506522689083305, 126.86200910510064 37.50651547687888, 126.86202285499816 37.50649270689882, 126.86199710760016 37.50648388276113, 126.86200320674054 37.50647004163859, 126.86201106454595 37.506471402413965, 126.8620294598384 37.506444132933105, 126.86202434056828 37.5064419374653, 126.86204029746882 37.506418305131724, 126.86194034356235 37.50638057945654, 126.86192315328569 37.506410598388996, 126.86191893756386 37.50640907072219, 126.8618999658268 37.506442204995984, 126.86190659986946 37.50644479869806, 126.86187879521866 37.50649003193037, 126.8618733252281 37.50648789911131, 126.86185234976622 37.50652202210519, 126.86185510736524 37.50652309755194, 126.86183989473425 37.50654785698641, 126.86193815331096 37.50658505816424))"
"고척LIG리가 2단지","19","54.2","66.5","POLYGON ((126.86243105804193 37.50653093998699, 126.86248184864233 37.50645269411541, 126.86244693924318 37.506438309149935, 126.8624479532366 37.506434309916365, 126.8624073928113 37.50641783698315, 126.86240391060338 37.506423274905224, 126.86234394909312 37.506403265213244, 126.86234784210329 37.50639586360312, 126.8623113190518 37.5063795395526, 126.86230973151423 37.50638178116473, 126.86227075038627 37.50636753550849, 126.86221885830358 37.50644807753416, 126.86225003954235 37.50646024171899, 126.86224798622362 37.50646360001758, 126.86228699951951 37.506478818795976, 126.86226273859349 37.50651606445071, 126.86227755442289 37.506522190674964, 126.86234159062768 37.50651617539425, 126.86235313932937 37.50649716895039, 126.86236654558236 37.50650105903009, 126.86237203919417 37.50650266026585, 126.86236837124007 37.506510674819765, 126.86240038872045 37.506523236388574, 126.86240307722288 37.506518887738544, 126.86243105804193 37.50653093998699))"
"고척LIG리가 2단지","22","62.6","77","POLYGON ((126.86214575375922 37.5061974330141, 126.86214913507504 37.5061915174519, 126.86216438170771 37.506197049540724, 126.86217260089785 37.506198681030824, 126.86217793904348 37.50619872336721, 126.86218747304765 37.50619880669201, 126.86219333142616 37.5061988586512, 126.86220784697026 37.50619612772822, 126.86221821479022 37.50619179714769, 126.86223667104169 37.506180340205276, 126.86224449416855 37.506163825140504, 126.86225239295116 37.50616746547102, 126.86223218879148 37.506200526267065, 126.86233261029037 37.506242198614814, 126.86233655731658 37.50623615757417, 126.86235313603427 37.50624303369382, 126.86238881518781 37.50618385317574, 126.86236077549788 37.50617312531317, 126.86237643120215 37.50614715899547, 126.86234595035828 37.50613549121701, 126.86234987567799 37.5061289546018, 126.86230163979329 37.5061104903955, 126.8623121223307 37.506093095482754, 126.86228602657478 37.506083117720614, 126.86230064993669 37.50605885308054, 126.86227090373873 37.50604747446745, 126.86227342225072 37.506043305819055, 126.86222325637365 37.50602273998219, 126.86222162304965 37.50602527886833, 126.86218719725478 37.50601248916056, 126.8621728902201 37.50603692534936, 126.86215786991478 37.50603133946864, 126.86214453860404 37.50605410996017, 126.86211882431641 37.506045799455904, 126.86211451088116 37.50605425472951, 126.8620831134733 37.50604288313062, 126.86206391515597 37.50607023276357, 126.8620610787542 37.50606896801925, 126.86203731673588 37.506105538471346, 126.86204098665819 37.506108633224656, 126.86202733414912 37.506133808985815, 126.86205401648739 37.506144598394926, 126.86204210266737 37.506165316274256, 126.86206209188146 37.50617489044285, 126.86204145955328 37.50621312242438, 126.86204791334492 37.50621532847702, 126.8620334661169 37.506242125095014, 126.8620595843798 37.50625217501905, 126.86204622039449 37.506274233672244, 126.8621358008377 37.50630709965496, 126.86218949312595 37.50621333314871, 126.86214575375922 37.5061974330141))"
"고척대우아파트","19","52.9","66.5","POLYGON ((126.855528637975 37.50267880385587, 126.8554967323908 37.50256956351015, 126.8552071092356 37.50262408494214, 126.8552386763735 37.50273269424731, 126.855528637975 37.50267880385587))"
"고척대우아파트","20","55.7","70","POLYGON ((126.85573584696658 37.502672662649246, 126.85572708865068 37.50264030602597, 126.85604498857622 37.50258374584721, 126.85601657332785 37.50247631193267, 126.85556642052116 37.502557666356594, 126.85559651882815 37.50266582325436, 126.8556078467372 37.50266205305568, 126.85564737883824 37.50280418919996, 126.8556483896604 37.502807794438525, 126.85566943188978 37.5028042164278, 126.85576661063372 37.50278775800451, 126.85573584696658 37.502672662649246))"
"고척대우아파트","20","55.7","70","POLYGON ((126.85584057076618 37.503021928405595, 126.85581991363279 37.50294369634042, 126.85580769558526 37.50294575356591, 126.85580095956911 37.50292024702561, 126.85581000996534 37.5029187264925, 126.85578968971834 37.502841756232904, 126.85565551786877 37.50286420569018, 126.85567561337567 37.50294036479714, 126.85570719043488 37.50304428879686, 126.85584057076618 37.503021928405595))"
"고척대우아파트","20","55.7","70","POLYGON ((126.85639482099293 37.502622919004004, 126.85647876371402 37.50260842592879, 126.85648134618931 37.502618069774186, 126.85677435578019 37.502566342459225, 126.85674708850661 37.50245539623472, 126.8563798642131 37.50252081759515, 126.85637683008319 37.50251081279341, 126.85631969509356 37.502341805520366, 126.85617896024984 37.502366680202286, 126.85623752516365 37.502556322147356, 126.85631999293126 37.50254426006464, 126.8563030891521 37.50257162961674, 126.8563038703286 37.50257703656288, 126.8563057850448 37.50258109340588, 126.85630815370054 37.50258433990889, 126.85631142796686 37.50258713702617, 126.85631334931378 37.50258777008604, 126.85631809726904 37.50258876701913, 126.85632216859004 37.50258877202301, 126.85633563197571 37.50258599547639, 126.85633778596171 37.502583295130464, 126.85635477508959 37.50257025154114, 126.85636607646336 37.50257431991668, 126.8563693236983 37.50259108246279, 126.85638255863111 37.502589476927156, 126.85639482099293 37.502622919004004))"
"고척대우아파트","20","55.7","70","POLYGON ((126.85522439030947 37.50316290290594, 126.85519314822623 37.50306150198798, 126.85517945870318 37.50306418802415, 126.85517147957161 37.50303831950971, 126.85518720564194 37.50303518549824, 126.85515607552334 37.50293441540535, 126.855021556473 37.502960738001384, 126.85504601376104 37.503061589955884, 126.85505845785794 37.50305962318923, 126.85506484766766 37.50308855313263, 126.85505580339563 37.50308692012465, 126.85508681612599 37.50318985248993, 126.85522439030947 37.50316290290594))"
"고척대우아파트","21","58.5","73.5","POLYGON ((126.8566234054151 37.503441395491734, 126.8565833652357 37.503262588463905, 126.85695443275428 37.50319997328762, 126.85692444554238 37.50309172677996, 126.85679649352439 37.50311427524433, 126.85680281004147 37.503122932558746, 126.85676242190466 37.50313009105828, 126.85676085825689 37.503119907869724, 126.85663810842424 37.50314246253656, 126.85663911355365 37.50314904105149, 126.85654544128805 37.50316505399545, 126.85655667239085 37.50320552256789, 126.85654377541312 37.50320775923581, 126.85654950362347 37.50322821890976, 126.85654101867078 37.50322974019329, 126.85652983167574 37.50322495117715, 126.85652000127793 37.5032204341243, 126.85651005273503 37.503218529818504, 126.8564991909086 37.50322103927888, 126.85649374901664 37.50322797027981, 126.8564961098592 37.50323527125817, 126.85649926514297 37.503241131615546, 126.85652536842503 37.50325215582566, 126.85651733967536 37.503251695472805, 126.85650136092431 37.503268533523844, 126.85644898463525 37.50327575828938, 126.85645247098685 37.503285862752975, 126.85645869357617 37.503284599987246, 126.85650201177185 37.50346414088826, 126.8566234054151 37.503441395491734))"
"고척대우아파트","21","58.5","73.5","POLYGON ((126.85570618773203 37.50327495194494, 126.85567348895249 37.503166242267135, 126.85554269304401 37.50319122756526, 126.85554359200096 37.50319420196796, 126.85551259289626 37.503200110244364, 126.85551124419946 37.5031957837893, 126.85538306171 37.50322022253182, 126.85541565972949 37.50332820235605, 126.85570618773203 37.50327495194494))"
"고척대우아파트","21","58.5","73.5","POLYGON ((126.85591006232816 37.503233748504655, 126.85621925417615 37.503178357438316, 126.8561876838599 37.503070559295935, 126.85586524661132 37.50312728544776, 126.85587783159292 37.50317505383408, 126.85586697115193 37.50317684243998, 126.85587203846694 37.5031881111568, 126.85586230685529 37.503190982350986, 126.85585926646681 37.50318422112068, 126.85585495545004 37.5031911534865, 126.8558438808978 37.50318672494309, 126.85583607799562 37.50318644502192, 126.85583189337399 37.50318652996131, 126.85583008318336 37.50318688812803, 126.85582045923626 37.503192552543986, 126.85581807972804 37.50319489220299, 126.85581728282365 37.50319759421281, 126.85581727844679 37.503199846701335, 126.85582438073305 37.50321147832888, 126.85582302291452 37.503211837053364, 126.85582460341809 37.50321328059865, 126.85584245393751 37.503222672986, 126.85583790482723 37.5032357318409, 126.85577036731476 37.503246379419366, 126.85581066577024 37.50340185120421, 126.85581597102656 37.50340707452313, 126.85582485462488 37.5034332234173, 126.85595540689478 37.503411571198754, 126.85591006232816 37.503233748504655))"
"고척동 동아한신아파트","21","59.5","73.5","POLYGON ((126.86500753166511 37.501387528510854, 126.86493860442522 37.500914776302636, 126.86482073483123 37.500931128240914, 126.86489991369194 37.501301088507205, 126.8647380260176 37.501331264818525, 126.86476700929059 37.50143770622651, 126.86489359061855 37.50141974262278, 126.86489011337626 37.501404061237544, 126.86500753166511 37.501387528510854))"
"고척동 동아한신아파트","22","59.5","77","POLYGON ((126.86572823349005 37.50090189225594, 126.86571217962774 37.50083673164605, 126.86568097175812 37.500702897559854, 126.86569228380404 37.50070119866955, 126.86569396741686 37.500708228389904, 126.8659256406121 37.50067200409204, 126.86589937077987 37.50056520566894, 126.86566758481277 37.500601429786556, 126.86567039099002 37.50061305588826, 126.86554686216962 37.5006323753384, 126.86555943522862 37.50068365659732, 126.86554834936126 37.500685355735236, 126.86560033845244 37.500896519396626, 126.8656139131406 37.50089437261794, 126.8656199757373 37.50091879663806, 126.86572823349005 37.50090189225594))"
"고척동 동아한신아파트","23","62.3","80.5","POLYGON ((126.86541815360432 37.500763953047894, 126.86539213174055 37.50064553192512, 126.86524598293614 37.50066591520237, 126.86524777763107 37.50067402625486, 126.86521271090781 37.500678941290936, 126.86521529067471 37.50069065724185, 126.86508215031796 37.50070924431765, 126.8651077232888 37.50082550259349, 126.86525070526115 37.50080548524461, 126.8652468923055 37.50078782128531, 126.86541815360432 37.500763953047894))"
"골든빌","16","50.4","56","POLYGON ((127.07647289207168 37.61634456148659, 127.07655998439247 37.61635894886316, 127.07656616749732 37.61633526715673, 127.07658215178989 37.61633790587474, 127.07659725973451 37.616280026269116, 127.07662647551913 37.616284854956106, 127.07663219597976 37.61626293045294, 127.07648391946196 37.616238445975675, 127.07646606967191 37.616306850764005, 127.07648205395485 37.6163094894956, 127.07647289207168 37.61634456148659))"
"골든빌","17","53.2","59.5","POLYGON ((127.07665005358932 37.61616868550475, 127.07665231706258 37.61616688210216, 127.07665004996353 37.61616508158387, 127.07664778649024 37.61616688498638, 127.07665005358932 37.61616868550475))"
"골든빌","17","53.2","59.5","POLYGON ((127.07654261537445 37.61609412561175, 127.07664675627382 37.6161110788911, 127.07666420998049 37.616043223923775, 127.07668027347164 37.61604583554877, 127.0766839063932 37.61603174189501, 127.0766966393736 37.61603381505046, 127.07670231437999 37.616011782454216, 127.07656943379112 37.61599014438339, 127.07654261537445 37.61609412561175))"
"골든서울호텔","15","56.65","52.5","POLYGON ((126.87831919707851 37.54806433039883, 126.87821250155045 37.5477045434653, 126.87796799803819 37.547750878147234, 126.87803281661975 37.547970337233494, 126.87814306723662 37.54795108116741, 126.87818098708512 37.54808870208789, 126.87831919707851 37.54806433039883))"
"골든시네마타워","15","67.8","52.5","POLYGON ((126.98155504854238 37.48481238530764, 126.9816635239116 37.48481229546334, 126.9816660438407 37.48486047241864, 126.98173559129371 37.484858105439045, 126.98173431516982 37.48480945116285, 126.98178981952341 37.48480813597066, 126.98177818839949 37.48445155379719, 126.98169715426656 37.484452504304045, 126.98169563263349 37.484434529074456, 126.98163112098202 37.48442177807789, 126.9816287664433 37.48443227434584, 126.9815613506694 37.484455869211565, 126.98154295480046 37.48445642472407, 126.98154509408566 37.48453255067799, 126.98149907628648 37.48453323666193, 126.98150424443362 37.484698841556444, 126.98150787381668 37.484698932271186, 126.98150778175685 37.48470495995352, 126.98155195666003 37.48470439078498, 126.98155504854238 37.48481238530764))"
"골프존타워서울","20","86.72","70","POLYGON ((127.05476413149657 37.52329701146145, 127.05459955361162 37.52324162928516, 127.05455469982834 37.52332124334854, 127.05456770034316 37.52332488654071, 127.05447414491644 37.52349817187252, 127.05462520120655 37.52354830749972, 127.05476413149657 37.52329701146145))"
"공덕 시티하우스","18","60","63","POLYGON ((126.95828163893765 37.54796689956689, 126.95834504978679 37.54793571242503, 126.95836927089573 37.54796693161985, 126.95846506625284 37.547919817704404, 126.95833293887499 37.54780303701151, 126.95820701156048 37.54786497910159, 126.9582268904423 37.547890601576654, 126.95821811796432 37.54789492311905, 126.95823100871071 37.547911542126585, 126.95823656650032 37.54790880514987, 126.95828163893765 37.54796689956689))"
"공덕더샵아파트","23","69.98","80.5","POLYGON ((126.9486807814484 37.5445462265698, 126.94893910671142 37.5444634686345, 126.94892710305962 37.54442814440683, 126.94906018209909 37.54438464063852, 126.94907493961826 37.54441407358887, 126.94934145309618 37.54433613871406, 126.9492888351763 37.544239601198804, 126.94903088164273 37.54432641453155, 126.9490509162774 37.544366166187956, 126.94892435490777 37.544409853047256, 126.94889504730268 37.5443619342512, 126.9486285056865 37.5444468778224, 126.9486807814484 37.5445462265698))"
"공덕삼성아파트","20","53.9","70","POLYGON ((126.95088310540096 37.546130378114434, 126.95075570758237 37.54610312248161, 126.95067724750237 37.54633067921585, 126.95080588980828 37.54635884546833, 126.95088310540096 37.546130378114434))"
"공덕삼성아파트","20","53.9","70","POLYGON ((126.95103138757547 37.54814471621113, 126.95102301356191 37.548128044290785, 126.95103843189177 37.54810273302594, 126.9510637743747 37.54811112307606, 126.95114861975443 37.5479642076063, 126.95104171326744 37.54791857179424, 126.9509534696705 37.54805350254824, 126.95076635030402 37.54798071227342, 126.9506853504135 37.548112771776076, 126.95071398402033 37.54812386629194, 126.9507337978243 37.548091610314536, 126.95090056640349 37.54815448101339, 126.95090791788618 37.548143672268296, 126.95099606025305 37.548175785303286, 126.95100998420314 37.54815146449352, 126.95103138757547 37.54814471621113))"
"공덕삼성아파트","22","59.5","77","POLYGON ((126.9512778168646 37.54750736089229, 126.95128699948181 37.54748258753399, 126.95133666914897 37.54749414134195, 126.95143167388188 37.54721370303301, 126.95161871686062 37.547246398109614, 126.951623127558 37.54723323648775, 126.95164496437351 37.54723784076881, 126.95167693889461 37.54714261946799, 126.95145529020209 37.54709550296319, 126.95143987027755 37.547140636099215, 126.95137843341395 37.54712727535532, 126.95136063683738 37.54717276786819, 126.95131334204524 37.54716373785559, 126.95121301652179 37.5474469668786, 126.95106909628609 37.547417713358485, 126.951036318219 37.547511771867526, 126.95106732125484 37.54751610987594, 126.95106493766032 37.54752683065565, 126.95119223109218 37.54754480569283, 126.95111683826275 37.54777120169137, 126.9512242100008 37.54779782671624, 126.95123337451545 37.54780008309756, 126.95123428132122 37.54779782199531, 126.95131738385243 37.547565761964385, 126.95126861912209 37.54755465902923, 126.95128934846466 37.547523403445425, 126.9512778168646 37.54750736089229))"
"공덕삼성아파트","25","67.9","87.5","POLYGON ((126.95088631313185 37.5459049513745, 126.95038429600469 37.54579329140234, 126.95034892204649 37.54589382675278, 126.9508526368556 37.54600594710776, 126.95088631313185 37.5459049513745))"
"공덕삼성아파트","25","67.9","87.5","POLYGON ((126.95147001573793 37.54602395090101, 126.95095748298678 37.54591462247857, 126.95092391753079 37.54601921323621, 126.95143498013168 37.54612818078242, 126.95147001573793 37.54602395090101))"
