"도로명","링크아이디","시점명","종점명","거리","차선수","평균속도","좌표"
"남부순환로","1160013300","개봉1동사거리","오류IC","435","2","37.185056507616494","LINESTRING(186425.08586 444692.329981, 186494.425743 444512.071874, 186517.92358 444463.828581, 186562.467164 444389.168654, 186619.599158 444305.152622)"
"남부순환로","1160013400","오류IC","개봉1동사거리","433","3","27.8362326468894","LINESTRING(186629.522216 444311.90043, 186572.590202 444395.62238, 186528.489308 444469.540309, 186505.440254 444516.86221, 186436.285803 444696.638263)"
"남부순환로","1160016100","서부트럭터미널","개봉1동사거리","899","3","33.38455067524322","LINESTRING(186105.304262 445532.773105, 186201.236397 445280.646295, 186297.168532 445028.519486, 186425.078046 444692.350407)"
"남부순환로","1160016200","개봉1동사거리","서부트럭터미널","899","3","28.74500491231439","LINESTRING(186436.293617 444696.617837, 186340.361482 444948.744647, 186244.429347 445200.871456, 186116.519833 445537.040535)"
"남부순환로","1200001500","낙성대역","사당역","1782","4","30.037813148041476","LINESTRING(196666.901734 442009.345219, 197092.15654 441799.303994, 197184.245499 441770.143691, 197250.971156 441761.031097, 197313.068424 441758.620766, 197374.038201 441764.338694, 197411.13807 441771.525151, 197743.092794 441867.394221, 197842.493198 441887.13416, 197942.420846 441900.306771, 198018.256762 441907.825249, 198097.401315 441911.101301, 198233.82309 441908.713459, 198341.153403 441901.157137, 198375.704297 441895.702849)"
"남부순환로","1200001600","사당역","낙성대역","1778","4","31.167954253072196","LINESTRING(198377.575474 441907.556064, 198342.512892 441913.091128, 198234.349833 441920.706077, 198097.258048 441923.105647, 198017.415975 441919.800722, 197941.044397 441912.229138, 197840.538273 441898.980272, 197740.254165 441879.064837, 197408.326605 441783.203612, 197372.33286 441776.231418, 197312.739464 441770.642571, 197252.018203 441772.999492, 197186.887909 441781.89421, 197096.650844 441810.468104, 196672.215888 442020.10439)"
"남부순환로","1200001900","낙성대입구","낙성대역","240","4","32.297728286610344","LINESTRING(196451.473161 442114.63772, 196516.108448 442083.046671, 196580.743735 442051.455621, 196666.924117 442009.334221)"
"남부순환로","1200002000","낙성대역","낙성대입구","240","4","25.9748116999488","LINESTRING(196672.193505 442020.115388, 196607.558218 442051.706438, 196542.922931 442083.297487, 196456.742549 442125.418887)"
"남부순환로","1200002500","원당초교입구","낙성대입구","404","4","30.627300563236048","LINESTRING(196088.264062 442291.979318, 196197.227439 442238.776523, 196306.190816 442185.573727, 196451.475318 442114.636667)"
"남부순환로","1200002600","낙성대입구","원당초교입구","404","4","23.94622142217102","LINESTRING(196456.740392 442125.41994, 196347.777016 442178.622736, 196238.813639 442231.825531, 196093.529137 442302.762592)"
"남부순환로","1200002700","구로전화국","시흥IC","451","4","37.00838647273425","LINESTRING(191501.290676 442281.74318, 191369.575348 442250.662121, 191237.86002 442219.581061, 191062.239583 442178.139648)"
"남부순환로","1200002800","시흥IC","구로전화국","451","4","20.394940548195084","LINESTRING(191064.995551 442166.460408, 191196.710878 442197.541468, 191328.426206 442228.622528, 191504.046643 442270.063941)"
"남부순환로","1200003700","서울대입구역","원당초교입구","296","4","27.22312564804148","LINESTRING(195821.917475 442421.434603, 195856.890564 442407.374505, 196088.218728 442292.001691)"
"남부순환로","1200003800","원당초교입구","서울대입구역","297","4","19.68070895737327","LINESTRING(196093.574471 442302.74022, 195861.814451 442418.328418, 195826.393605 442432.568527)"
"남부순환로","1200003900","난곡사거리","구로전화국","960","4","25.547528665834616","LINESTRING(192436.801929 442498.106011, 192156.156354 442433.198984, 191875.51078 442368.291958, 191501.316681 442281.749256)"
"남부순환로","1200004000","구로전화국","난곡사거리","960","4","26.257294818868406","LINESTRING(191504.020638 442270.057865, 191784.666212 442334.964892, 192065.311786 442399.871918, 192439.505885 442486.41462)"
"남부순환로","1200004700","KT관악지점","서울대입구역","577","4","17.375097366231444","LINESTRING(195250.890885 442495.578322, 195777.681404 442432.031086, 195822.749661 442421.168598)"
"남부순환로","1200004800","서울대입구역","KT관악지점","578","4","31.175284298195084","LINESTRING(195825.56142 442432.834532, 195779.813079 442443.860936, 195252.328037 442507.491952)"
"남부순환로","1200005700","봉림교","난곡사거리","1036","4","29.71849598374296","LINESTRING(193449.442602 442713.873866, 193236.84398 442680.932091, 192436.817241 442498.109531)"
"남부순환로","1200005800","난곡사거리","봉림교","1035","4","30.5300166890681","LINESTRING(192439.490573 442486.4111, 193239.102212 442669.138801, 193451.280054 442702.015377)"
"남부순환로","1200005900","관악우체국","KT관악지점","1138","4","30.946477526561704","LINESTRING(194182.150334 442815.194611, 194255.313034 442821.891413, 194292.642871 442820.010436, 194324.071189 442815.34859, 194373.783387 442802.742923, 194424.628988 442780.812913, 194770.694238 442582.992297, 194821.781319 442560.947639, 194863.121581 442548.431067, 194916.720665 442538.856886, 195250.838829 442495.584832)"
"남부순환로","1200006000","KT관악지점","관악우체국","1141","4","33.986291602662575","LINESTRING(195252.380092 442507.485442, 194918.547402 442550.720524, 194865.92493 442560.120256, 194825.910439 442572.235426, 194776.065851 442593.743934, 194429.999696 442791.565067, 194377.658786 442814.140012, 194326.432342 442827.129652, 194293.82796 442831.965946, 194255.066835 442833.919042, 194181.056511 442827.144655)"
"남부순환로","1200007100","신림역","봉림교","336","4","28.062714117703536","LINESTRING(193781.523297 442765.555089, 193681.897907 442750.050539, 193582.272517 442734.545988, 193449.438664 442713.873254)"
"남부순환로","1200007200","봉림교","신림역","336","4","16.5129118343574","LINESTRING(193451.283992 442702.015988, 193550.909382 442717.520539, 193650.534773 442733.025089, 193783.368626 442753.697823)"
"남부순환로","1200007900","관악우체국","신림역","404","4","18.455773713517665","LINESTRING(194180.68913 442827.099563, 194060.941892 442808.63661, 193941.194653 442790.173657, 193781.531669 442765.556386)"
"남부순환로","1200008000","신림역","관악우체국","404","3","34.35954462685612","LINESTRING(193783.360254 442753.696526, 193903.107493 442772.159479, 194022.854731 442790.622432, 194182.517715 442815.239703)"
"남부순환로","1210003500","남부순환로서초IC서측","남부순환로서초IC동측","430","4","31.729521633384532","LINESTRING(202104.835189 442628.423758, 202231.848722 442650.297615, 202358.862254 442672.171472, 202528.21363 442701.336615)"
"남부순환로","1210003800","남부순환로서초IC동측","남부순환로서초IC서측","430","4","40.915624135944704","LINESTRING(202526.222558 442713.17028, 202399.196536 442691.294299, 202272.170515 442669.418318, 202102.802486 442640.250343)"
"남부순환로","1210009800","서울메트로","경남아파트앞","1483","4","28.815905841973883","LINESTRING(198761.077644 441814.387678, 199369.001056 441606.244579, 199473.214368 441580.561007, 199632.528584 441561.085448, 199704.408476 441560.605404, 199792.665546 441569.671616, 199874.849311 441593.061931, 199969.941099 441631.088728, 200070.941046 441681.874357, 200166.503821 441738.143641)"
"남부순환로","1210009900","경남아파트앞","서울메트로","1472","4","35.161805571556584","LINESTRING(200160.415087 441748.484207, 200065.194972 441692.416689, 199965.008846 441642.040272, 199870.968723 441604.434031, 199790.392648 441581.501281, 199703.833715 441572.60951, 199633.299254 441573.080569, 199475.385985 441592.384867, 199372.386935 441617.769182, 198764.964726 441825.740677)"
"남부순환로","1210010800","사당역","서울메트로","395","4","45.061603974654375","LINESTRING(198375.815053 441895.686423, 198509.990425 441877.064237, 198641.001101 441851.135009, 198761.265223 441814.326879)"
"남부순환로","1210010900","서울메트로","사당역","397","4","40.39693883608551","LINESTRING(198764.777147 441825.801477, 198643.929522 441862.788194, 198511.981808 441888.902878, 198377.464719 441907.57249)"
"남부순환로","1210011000","래미안아트힐","경남아파트앞","532","4","26.457073900729647","LINESTRING(200614.781259 442024.600644, 200478.449937 441941.752869, 200342.118615 441858.905094, 200160.343519 441748.441394)"
"남부순환로","1210011100","경남아파트앞","래미안아트힐","532","4","34.04972066212238","LINESTRING(200166.575389 441738.186454, 200302.906711 441821.034229, 200439.238033 441903.882004, 200621.013128 442014.345704)"
"남부순환로","1210012400","예술의전당","래미안아트힐","640","4","31.683275257616494","LINESTRING(201157.062212 442363.289689, 201123.042887 442347.699494, 201067.69662 442312.964643, 200614.674799 442024.534416)"
"남부순환로","1210012500","래미안아트힐","예술의전당","638","4","29.869153465821817","LINESTRING(200621.119589 442014.411932, 201074.108542 442302.821232, 201128.756393 442337.117764, 201162.06154 442352.380669)"
"남부순환로","1210013400","우면삼거리","예술의전당","471","4","24.155357302867387","LINESTRING(201596.855172 442530.371523, 201218.540017 442391.463908, 201157.062176 442363.289673)"
"남부순환로","1210013500","예술의전당","우면삼거리","470","4","39.12667156298003","LINESTRING(201162.061577 442352.380686, 201223.11469 442380.360276, 201600.991269 442519.106857)"
"남부순환로","1210014200","남부순환로서초IC서측","우면삼거리","520","4","30.712646657386074","LINESTRING(202102.802486 442640.250343, 201828.198595 442593.052583, 201731.912457 442576.757002, 201667.393023 442559.358316, 201596.642952 442530.288998)"
"남부순환로","1210014300","우면삼거리","남부순환로서초IC서측","517","4","35.039048275089606","LINESTRING(201601.203489 442519.189381, 201671.250881 442547.969986, 201734.481742 442565.021188, 201830.21616 442581.223396, 202104.835189 442628.423758)"
"남부순환로","1210015200","남부순환로서초IC동측","서초구청","115","6","20.10166593862007","LINESTRING(202528.21363 442701.336615, 202562.131526 442707.043468, 202596.049422 442712.750321, 202641.273283 442720.359459)"
"남부순환로","1210015300","서초구청","남부순환로서초IC동측","115","4","38.83579425083205","LINESTRING(202639.28221 442732.193124, 202605.364315 442726.486271, 202571.446419 442720.779418, 202526.222558 442713.17028)"
"남부순환로","1210015400","양재역","서초구청","376","4","24.233445108486944","LINESTRING(203009.389703 442797.406515, 202898.343767 442777.84014, 202787.29783 442758.273765, 202639.236581 442732.185265)"
"남부순환로","1210015500","서초구청","양재역","376","5","30.3417866343446","LINESTRING(202641.318912 442720.367317, 202752.364849 442739.933692, 202863.410786 442759.500067, 203011.472035 442785.588567)"
"남부순환로","1220010200","양재전화국","양재역","657","4","34.434659314196104","LINESTRING(203657.243138 442909.582574, 203262.351284 442841.988586, 203009.389476 442797.406475)"
"남부순환로","1220010300","양재역","양재전화국","657","4","27.632606934843828","LINESTRING(203011.472262 442785.588607, 203264.404992 442830.165594, 203659.267743 442897.754599)"
"남부순환로","1220010600","매봉역","양재전화국","368","4","14.509096062147977","LINESTRING(204014.068531 442994.09862, 203987.845208 442981.303241, 203954.114195 442966.864259, 203893.769188 442950.940379, 203657.22199 442909.578915)"
"남부순환로","1220010700","양재전화국","매봉역","372","4","33.84268589989759","LINESTRING(203659.288891 442897.758258, 203896.338145 442939.20751, 203958.027167 442955.486049, 203992.840536 442970.388347, 204019.330782 442983.313968)"
"남부순환로","1220012400","매봉터널","매봉역","458","4","31.856004120263698","LINESTRING(204407.337936 443227.039845, 204289.229187 443157.088529, 204171.120438 443087.137213, 204013.642105 442993.868791)"
"남부순환로","1220012500","매봉역","매봉터널","458","4","22.976770393305173","LINESTRING(204019.757207 442983.543796, 204137.865956 443053.495112, 204255.974706 443123.446428, 204413.453038 443216.71485)"
"남부순환로","1220014200","도곡역","매봉터널","564","4","27.93579597094214","LINESTRING(204897.599722 443505.159576, 204750.550295 443421.740532, 204603.500869 443338.321487, 204407.434967 443227.096094)"
"남부순환로","1220014300","매봉터널","도곡역","564","4","28.321969942076297","LINESTRING(204413.356008 443216.658601, 204560.405434 443300.077646, 204707.454861 443383.49669, 204903.520763 443494.722083)"
"남부순환로","1220018400","대치역","도곡역","798","4","24.88461075108807","LINESTRING(205589.983845 443902.564734, 205382.26073 443783.338691, 205174.537614 443664.112648, 204897.57346 443505.144591)"
"남부순환로","1220018500","도곡역","대치역","798","4","22.786268201164873","LINESTRING(204903.547025 443494.737069, 205111.270141 443613.963112, 205318.993257 443733.189155, 205595.957411 443892.157212)"
"남부순환로","1220020200","남부순환로탄천IC진입","수서IC","698","3","47.70464153705838","LINESTRING(208035.074105 444052.860268, 208398.372163 443901.918322, 208428.358352 443880.798682, 208460.513154 443857.385913, 208484.326034 443836.415203, 208500.557821 443820.705617, 208520.127708 443796.658318, 208538.987746 443767.947206, 208558.849038 443727.136831, 208587.558951 443670.862398)"
"남부순환로","1220020300","수서IC","남부순환로탄천IC진입","706","3","44.28924677579366","LINESTRING(208597.076078 443671.627278, 208568.417501 443727.801084, 208548.268383 443769.202878, 208528.649236 443799.069601, 208508.243245 443824.144296, 208491.29653 443840.54581, 208466.854282 443862.07077, 208434.176668 443885.864213, 208388.995095 443919.500325, 208041.287642 444062.959692)"
"남부순환로","1220021200","학여울역","대치역","629","4","16.989748111879162","LINESTRING(206179.208613 444123.077149, 205633.315134 443921.90709, 205590.528523 443902.841495)"
"남부순환로","1220021300","대치역","학여울역","628","4","19.18726513696877","LINESTRING(205595.412733 443891.880451, 205637.836877 443910.784532, 206183.358011 444111.817375)"
"남부순환로","1220022000","남부순환로탄천IC합류","남부순환로탄천IC진입","644","4","55.26643594790066","LINESTRING(207441.979304 444299.363725, 207826.998591 444139.895485, 208036.643103 444051.894962)"
"남부순환로","1220022100","남부순환로탄천IC진입","남부순환로탄천IC합류","644","3","54.55390293778802","LINESTRING(208041.287642 444062.959692, 207831.61684 444150.97125, 207446.571211 444310.450401)"
"남부순환로","1220022700","탄천1교서측","학여울역","955","4","32.46172919066821","LINESTRING(207075.843232 444452.827051, 206806.853964 444353.902492, 206537.864696 444254.977932, 206179.212338 444123.07852)"
"남부순환로","1220022800","학여울역","탄천1교서측","955","3","40.883387576804914","LINESTRING(206183.354286 444111.816004, 206452.343554 444210.740563, 206721.332822 444309.665122, 207079.985179 444441.564535)"
"남부순환로","1220023500","탄천1교서측","남부순환로탄천IC합류","393","4","51.01589529729902","LINESTRING(207075.741982 444441.602811, 207185.650297 444398.916192, 207295.558613 444356.229574, 207442.103033 444299.314082)"
"남부순환로","1220023600","남부순환로탄천IC합류","탄천1교서측","393","2","40.93578945852535","LINESTRING(207446.447481 444310.500045, 207336.539166 444353.186664, 207226.63085 444395.873283, 207080.08643 444452.788775)"
"남부순환로72길","1140013700","과학수사연구소입구","신월문하체육센터","231","2","22.93497677451357","LINESTRING(185651.524104 446854.468574, 185599.581165 446831.598887, 185580.861841 446818.146907, 185563.657512 446799.55716, 185487.251 446699.243671)"
"남부순환로72길","1140013800","신월문하체육센터","과학수사연구소입구","225","1","14.032179235471071","LINESTRING(185496.797227 446691.972526, 185572.855259 446791.8285, 185588.84714 446809.108162, 185605.565002 446821.121862, 185656.359588 446843.485947)"
"내부순환로","1000002500","정릉터널동측(내부순환로)","홍지문터널북측","1861","3","63.206462741216974","LINESTRING(199305.538574 456704.233715, 199103.213397 456679.692369, 198868.111189 456650.406675, 198702.341331 456631.416182, 198502.533197 456603.719973, 198398.53055 456583.932346, 198259.22917 456557.022817, 198105.516545 456517.911201, 197942.634571 456470.281022, 197690.021091 456386.02885, 197632.65293 456351.976887, 197560.782562 456302.876213, 197517.280364 456268.820985)"
"내부순환로","1000002600","홍지문터널북측","정릉터널동측(내부순환로)","1848","3","56.12258621465184","LINESTRING(197533.661178 456243.463061, 197576.517652 456278.198651, 197645.194835 456328.356743, 197703.880724 456359.879679, 197815.673879 456405.584021, 197951.012556 456449.706011, 198113.495808 456497.838223, 198263.200773 456534.937152, 198327.929891 456547.501284, 198418.066291 456565.706094, 198500.328313 456580.552752, 198557.414103 456591.079981, 198713.053127 456610.815162, 198827.138377 456623.474759, 199078.628737 456649.588321, 199308.057214 456674.12676)"
"내부순환로","1030002400","사근램프(내부순환로본선)","성동JC","1445","2","62.13360139085683","LINESTRING(204371.421095 451419.408303, 204512.971899 451043.193271, 204523.861925 451012.467655, 204534.210601 450977.644221, 204541.839141 450946.233929, 204547.296787 450907.993227, 204550.037601 450867.019349, 204548.430136 450823.994324, 204531.623792 450736.57101, 204502.875162 450613.62928, 204483.344626 450535.082611, 204470.856123 450504.344363, 204454.562715 450471.555327, 204435.549201 450441.496562, 204414.357823 450416.900063, 204388.271874 450394.3498, 204356.748344 450372.479689, 204333.917944 450362.22391, 204297.497222 450347.180695, 204253.46162 450337.597116, 204225.733776 450334.851275, 204160.489181 450333.452496, 204137.65367 450332.758168, 204093.614443 450330.004659, 204065.886855 450326.576429, 204054.816614 450316.531972)"
"내부순환로","1030002500","성동JC","사근램프(내부순환로본선)","1616","2","75.78386148569447","LINESTRING(204056.943711 450296.58693, 204069.16819 450287.651464, 204155.617308 450290.42595, 204232.281964 450288.41589, 204285.567667 450285.028598, 204336.677489 450283.689278, 204368.212183 450285.071646, 204423.120017 450298.759148, 204457.366609 450312.435901, 204492.154214 450330.893545, 204523.131234 450357.544328, 204551.932103 450386.242803, 204573.119393 450417.668874, 204594.302368 450456.607147, 204606.78632 450494.857724, 204613.293275 450526.275775, 204615.445678 450566.569405, 204607.793024 450640.320807, 204597.944969 450751.631763, 204591.927071 450819.237798, 204578.845267 450880.010718, 204530.921391 451027.495812, 204383.379726 451422.146301)"
"내부순환로","1030002700","마장램프(내부순환로)","사근램프(내부순환로본선)","2321","3","75.80648020759153","LINESTRING(203033.476273 452985.949201, 203036.779072 452873.258693, 203041.736905 452719.983533, 203046.738854 452681.688387, 203056.758634 452646.768021, 203066.862849 452622.813582, 203083.221944 452595.904071, 203113.534406 452564.895773, 203150.349953 452541.08751, 203181.082797 452527.060938, 203218.901128 452516.595606, 203254.822595 452511.749631, 203301.798617 452508.336922, 203371.879742 452504.269934, 203552.460826 452488.675648, 203588.276508 452481.304021, 203628.48275 452469.199769, 203676.332567 452448.96049, 203731.454167 452419.797236, 203842.843023 452355.013242, 203970.233429 452282.901418, 204005.353798 452254.850808, 204040.567826 452215.341101, 204065.051011 452175.932547, 204090.439174 452113.586521, 204201.490829 451841.1053, 204264.083982 451694.985398, 204341.297464 451506.732247, 204371.189137 451420.853436)"
"내부순환로","1030002800","사근램프(내부순환로본선)","마장램프(내부순환로)","2317","3","79.00528070749783","LINESTRING(204382.522247 451424.79813, 204352.52349 451510.984595, 204275.151125 451699.625116, 204212.563237 451845.732727, 204101.552368 452118.113874, 204075.781079 452181.400746, 204050.214721 452222.552794, 204013.636304 452263.593329, 203976.97604 452292.873851, 203848.815466 452365.421644, 203737.278954 452430.291516, 203681.485473 452459.810243, 203632.561578 452480.503829, 203591.221609 452492.949395, 203554.192518 452500.570767, 203372.743739 452516.239984, 203302.581011 452520.311707, 203256.060672 452523.691312, 203221.31463 452528.378717, 203185.19994 452538.372606, 203156.130069 452551.640192, 203121.177488 452574.243692, 203092.762649 452603.310807, 203077.575919 452628.291863, 203068.094818 452650.769062, 203058.521355 452684.133948, 203053.711696 452720.956915, 203048.773388 452873.628444, 203045.471123 452986.300753)"
"내부순환로","1050001800","월곡램프(내부순환로)","마장램프(내부순환로)","2386","3","82.96601869793231","LINESTRING(203598.881913 455285.100857, 203589.156877 455202.632857, 203574.037902 455116.911152, 203557.337451 455045.68305, 203532.490446 454975.667574, 203490.683682 454860.882958, 203413.592856 454634.745807, 203375.086268 454522.137642, 203325.194929 454389.766663, 203289.943227 454301.065156, 203227.542096 454150.8863, 203177.462787 454035.848416, 203162.64179 453986.114663, 203141.956655 453892.234107, 203115.351479 453748.654662, 203079.568479 453532.87841, 203058.947341 453429.718114, 203045.347701 453342.014393, 203032.308581 453213.894369, 203031.238373 453151.402845, 203033.474246 452986.043856)"
"내부순환로","1050001900","마장램프(내부순환로)","월곡램프(내부순환로)","2384","3","71.007480607893","LINESTRING(203045.473149 452986.206097, 203043.239762 453151.381222, 203044.298155 453213.182868, 203057.254185 453340.486452, 203070.765664 453427.621634, 203091.374449 453530.720129, 203127.171265 453746.579693, 203153.71901 453889.849205, 203174.266726 453983.106073, 203188.755467 454031.724898, 203238.584925 454146.188845, 203301.060435 454296.546709, 203336.386078 454385.434267, 203386.380674 454518.079206, 203424.949181 454630.868447, 203502.001675 454856.893156, 203543.782839 454971.607484, 203568.868827 455042.296381, 203585.797412 455114.497484, 203601.034099 455200.886597, 203610.799336 455283.695495)"
"내부순환로","1050003200","종암JC","월곡램프(내부순환로)","996","2","80.66613907915394","LINESTRING(203044.357025 455901.741242, 203105.562015 455890.444282, 203264.085283 455867.010011, 203328.218419 455856.875459, 203408.245262 455829.909118, 203446.010708 455809.872791, 203483.376542 455782.389229, 203516.08067 455750.744976, 203547.016925 455715.914473, 203565.101606 455683.18981, 203578.857797 455654.762885, 203596.173648 455600.435725, 203603.676739 455564.141795, 203606.880527 455535.398295, 203606.389787 455419.034761, 203604.257017 455342.811961, 203598.866498 455284.954782)"
"내부순환로","1050003300","월곡램프(내부순환로)","종암JC","1014","2","71.4281222950606","LINESTRING(203610.814751 455283.84157, 203616.241422 455342.086772, 203618.389079 455418.841611, 203618.883339 455536.03977, 203615.541123 455566.025206, 203607.79787 455603.480847, 203590.291084 455658.40705, 203575.767157 455688.699721, 203556.874678 455722.886112, 203524.751254 455759.053224, 203491.138995 455791.576178, 203452.412036 455820.060884, 203413.004685 455840.968316, 203331.091178 455868.5704, 203265.899285 455878.872261, 203107.316886 455902.315273, 203046.466236 455913.55173)"
"내부순환로","1070000300","정릉램프(내부순환로본선)","길음램프(내부순환로)","2532","3","61.69157193450419","LINESTRING(200079.587935 456498.408124, 200153.358403 456465.533013, 200220.827564 456438.396465, 200252.483475 456430.612288, 200280.663654 456428.021366, 200313.873264 456428.022557, 200356.522273 456429.699557, 200391.441486 456427.216656, 200428.87576 456421.440004, 200476.371728 456405.688426, 200520.948783 456385.367721, 200559.983669 456364.811568, 200783.703551 456240.229177, 200904.272561 456174.574281, 200981.928525 456131.671841, 201014.512814 456113.288572, 201048.80093 456090.088421, 201085.958464 456056.737045, 201123.174252 456021.876192, 201156.274219 456001.0807, 201186.853722 455988.856199, 201223.553985 455982.769199, 201292.033843 455984.446653, 201322.842358 455985.498096, 201366.290091 455982.384623, 201406.375756 455974.600257, 201448.343364 455961.551439, 201520.036084 455934.69098, 201564.601555 455917.790512, 201688.148892 455872.394314, 201777.72807 455838.057084, 201903.069497 455795.122942, 201946.599725 455787.087493, 201987.118595 455782.808607, 202019.703684 455783.355369, 202058.552664 455787.65764, 202101.811568 455797.358936, 202140.021602 455813.019066, 202168.740579 455829.191428, 202198.148009 455849.558609, 202224.813344 455871.193174, 202254.400323 455906.244167, 202278.239548 455942.650022, 202295.20993 455973.065095, 202318.636018 456019.893201, 202330.119226 456037.47506)"
"내부순환로","1070000400","길음램프(내부순환로)","정릉램프(내부순환로본선)","2515","3","62.035552561708776","LINESTRING(202319.942338 456043.838034, 202308.21228 456025.878224, 202284.598941 455978.675808, 202267.967504 455948.868208, 202244.760389 455913.427673, 202216.37368 455879.798612, 202190.941161 455859.164276, 202162.36661 455839.373935, 202134.782096 455823.840417, 202098.197691 455808.846541, 202056.573269 455799.511795, 202018.940932 455795.34426, 201987.650017 455794.819214, 201948.321574 455798.972388, 201906.119539 455806.762659, 201781.821258 455849.339485, 201692.365998 455883.629215, 201568.798554 455929.032801, 201524.268692 455945.919764, 201452.233027 455972.908711, 201409.30979 455986.254659, 201367.868446 455994.302289, 201323.067195 455997.512756, 201291.682254 455996.44164, 201224.396275 455994.793431, 201190.100351 456000.481654, 201161.737773 456011.819914, 201130.535482 456031.423167, 201094.068997 456065.58213, 201056.205582 456099.567082, 201020.833824 456123.500451, 200987.778318 456142.149569, 200910.04348 456185.095585, 200789.492199 456250.740826, 200565.809732 456375.302382, 200526.769628 456394.89274, 200480.645303 456416.384669, 200431.699171 456433.146348, 200392.784355 456439.151469, 200356.712659 456441.716317, 200313.637214 456440.022548, 200281.213926 456440.021385, 200254.47663 456442.479647, 200224.517597 456449.846563, 200158.041222 456476.583805, 200084.472542 456509.368991)"
"내부순환로","1070000500","길음램프(내부순환로)","종암JC","795","3","60.034472402647566","LINESTRING(202330.119226 456037.47506, 202337.508254 456048.788351, 202360.34473 456073.918263, 202385.167393 456092.854162, 202414.619356 456108.803866, 202429.790745 456114.343121, 202462.17076 456123.745626, 202486.44482 456127.312612, 202517.276967 456126.30209, 202549.35811 456119.074809, 202592.590958 456107.071644, 202674.040747 456074.026436, 202705.209351 456058.890727, 202748.637334 456034.241259, 202823.443789 455987.263832, 202876.152978 455957.077719, 202912.728328 455937.315755, 202972.878635 455914.820127, 203008.27912 455908.40035, 203044.357025 455901.741242)"
"내부순환로","1070000600","종암JC","길음램프(내부순환로)","809","3","60.133685191499765","LINESTRING(203046.466236 455913.55173, 203010.439034 455920.204381, 202976.076421 455926.435942, 202917.70573 455948.266011, 202881.987813 455967.564698, 202829.619027 455997.555864, 202754.793016 456044.545573, 202710.7978 456069.516999, 202678.922821 456084.995728, 202596.464483 456118.450117, 202552.283646 456130.716482, 202518.805737 456138.258428, 202485.763632 456139.341382, 202459.613353 456135.498692, 202426.444414 456125.867099, 202409.682327 456119.776895, 202378.631719 456102.961445, 202352.198295 456082.796782, 202327.984257 456056.15096, 202319.942338 456043.838034)"
"내부순환로","1070001300","정릉터널동측(내부순환로)","정릉램프(내부순환로본선)","812","3","67.5563517316909","LINESTRING(199308.057214 456674.12676, 199434.567444 456693.343337, 199486.955049 456701.810021, 199531.405138 456703.397524, 199570.034382 456698.105847, 199605.488619 456688.580828, 199663.97939 456667.504849, 199825.935683 456602.72361, 199984.660646 456536.215941, 200079.587935 456498.408124)"
"내부순환로","1070001400","정릉램프(내부순환로본선)","정릉터널동측(내부순환로)","821","3","65.21242450535992","LINESTRING(200084.472542 456509.368991, 199989.200098 456547.324706, 199830.483037 456613.829065, 199668.305222 456678.69891, 199607.076122 456702.868356, 199570.034382 456714.510046, 199525.584293 456722.447562, 199482.721707 456726.151736, 199435.096612 456724.564233, 199305.538574 456704.233715)"
"내부순환로","1120001300","홍제램프(내부순환로)","연희램프(내부순환로)","2160","3","65.55490377143524","LINESTRING(194288.835289 454039.459986, 194299.619537 453973.813102, 194312.364267 453931.267605, 194324.467396 453898.379646, 194342.88993 453858.395141, 194398.347126 453752.900936, 194439.713905 453670.06684, 194450.114639 453640.791767, 194456.200397 453604.704394, 194454.326293 453565.235384, 194449.370494 453531.146887, 194437.655853 453494.046752, 194419.791975 453458.501728, 194396.405214 453426.840617, 194366.206534 453397.453721, 194326.667305 453370.323884, 194271.069215 453344.467519, 194130.445201 453284.365342, 194060.054767 453252.553665, 193997.83179 453215.119132, 193915.736108 453161.248608, 193615.434665 452966.569629, 193480.8355 452877.795387, 193438.681384 452844.947194, 193403.746124 452809.091297, 193345.725262 452752.922631, 193258.597453 452666.598427, 193173.908632 452581.010102)"
"내부순환로","1120001400","연희램프(내부순환로)","홍제램프(내부순환로)","2173","3","64.01296249111667","LINESTRING(193180.276254 452571.156669, 193267.066758 452658.097135, 193354.121758 452744.349201, 193412.21866 452800.591481, 193446.704076 452835.985679, 193487.837813 452868.038752, 193622.002069 452956.526151, 193922.291728 453151.197491, 194004.21906 453204.957545, 194065.637963 453241.908332, 194135.274717 453273.379397, 194275.958584 453333.507154, 194332.633102 453359.864122, 194373.840909 453388.138853, 194405.475792 453418.923345, 194430.053556 453452.196843, 194448.809541 453489.516955, 194461.105962 453528.459578, 194466.285184 453564.0849, 194468.248174 453605.425834, 194461.77321 453643.821121, 194450.776532 453674.773604, 194409.027029 453758.374078, 194353.65756 453863.701403, 194335.564969 453902.969795, 194323.753529 453935.065146, 194311.335934 453976.518573, 194300.878626 454040.17528)"
